9.314016252756118774e-02,-4.456757605075836182e-01,3.881901204586029053e-01,1.780176013708114624e-01,-6.485731899738311768e-02,3.611273467540740967e-01,6.612543016672134399e-02,1.055854037404060364e-01,-1.838400810956954956e-01,3.979002311825752258e-02,4.167049229145050049e-01,6.821395754814147949e-01
9.394451975822448730e-02,3.927948474884033203e-01,1.442641168832778931e-01,5.501661449670791626e-03,-5.055392384529113770e-01,5.590740442276000977e-01,-3.969388902187347412e-01,-1.171848103404045105e-01,2.852874994277954102e-01,6.748786568641662598e-02,-1.435261219739913940e-01,4.199096187949180603e-02
-1.792094409465789795e-01,4.681090712547302246e-01,-4.317238181829452515e-02,3.137513399124145508e-01,-2.928824909031391144e-02,8.568535447120666504e-01,-3.203572332859039307e-01,-1.633137911558151245e-01,6.902492642402648926e-01,3.224591910839080811e-01,4.425939917564392090e-02,5.274283885955810547e-01
1.251520961523056030e-01,5.715538263320922852e-01,-6.100018620491027832e-01,3.281863406300544739e-02,-1.826794892549514771e-01,7.798318266868591309e-01,1.053933277726173401e-01,2.052900344133377075e-01,6.065938472747802734e-01,1.250979304313659668e-01,2.539048194885253906e-01,4.914523661136627197e-01
1.367153674364089966e-01,5.907689332962036133e-01,-1.447406876832246780e-02,-1.754615008831024170e-01,2.779930233955383301e-01,5.241243243217468262e-01,4.452526271343231201e-01,2.796626687049865723e-01,7.588989734649658203e-01,1.454434245824813843e-01,5.560492873191833496e-01,2.770145237445831299e-01
-1.214011535048484802e-01,7.371072471141815186e-02,1.427775621414184570e-01,-4.858001172542572021e-01,-5.051167309284210205e-02,8.797546625137329102e-01,1.581213921308517456e-01,2.352608442306518555e-01,8.132703304290771484e-01,9.058646857738494873e-02,1.838633120059967041e-01,3.396710157394409180e-01
3.423671424388885498e-02,4.408974349498748779e-01,1.442650556564331055e-01,-3.003340959548950195e-01,-1.028650328516960144e-01,7.330368161201477051e-01,1.256486773490905762e-02,2.107410877943038940e-01,6.457229852676391602e-01,4.536391422152519226e-02,3.247218132019042969e-01,-3.076820261776447296e-02
-2.154493331909179688e-01,4.801099598407745361e-01,6.096299886703491211e-01,-1.099899038672447205e-01,1.793811172246932983e-01,5.280071496963500977e-01,-1.506575793027877808e-01,3.204971849918365479e-01,5.584052205085754395e-01,1.120395362377166748e-01,2.605424821376800537e-01,4.194283485412597656e-01
1.029626727104187012e-01,4.947356507182121277e-02,6.985124945640563965e-01,1.125697884708642960e-02,5.920405313372612000e-02,6.982051134109497070e-01,-2.265283167362213135e-01,-6.016355752944946289e-02,1.847767382860183716e-01,-1.530709564685821533e-01,2.324492782354354858e-01,3.367576897144317627e-01
8.514719083905220032e-03,2.698272466659545898e-01,8.066905140876770020e-01,-7.449835538864135742e-02,1.461736857891082764e-01,1.138494312763214111e-01,-3.320536315441131592e-01,4.348080754280090332e-01,-3.332876265048980713e-01,-2.047216296195983887e-01,-5.179185271263122559e-01,6.502642631530761719e-01
4.847836494445800781e-01,-1.936482787132263184e-01,7.666222453117370605e-01,1.810533553361892700e-01,-1.141321100294589996e-02,4.303887486457824707e-01,-1.979244947433471680e-01,-3.340311944484710693e-01,-1.716582030057907104e-01,-1.847942918539047241e-01,1.517296284437179565e-01,6.356562376022338867e-01
-5.706306546926498413e-02,5.174249410629272461e-01,3.088726401329040527e-01,1.148104816675186157e-01,-2.910200357437133789e-01,6.865145564079284668e-01,-9.628130495548248291e-02,-1.464976817369461060e-01,-2.620432674884796143e-01,5.623637232929468155e-03,-4.591920599341392517e-02,7.612051963806152344e-01
1.248344182968139648e-01,1.200608015060424805e-01,3.923031687736511230e-01,4.270447045564651489e-02,2.666413784027099609e-02,7.203546166419982910e-01,2.301263511180877686e-01,4.587344080209732056e-02,-5.325367674231529236e-02,-2.103369124233722687e-02,2.732279598712921143e-01,9.134849905967712402e-01
4.365788772702217102e-02,1.668985486030578613e-01,3.520713150501251221e-01,1.837899237871170044e-01,-5.366878211498260498e-02,3.889535069465637207e-01,3.745591938495635986e-01,-4.621356725692749023e-01,7.621833086013793945e-01,1.206629499793052673e-01,4.785881936550140381e-02,5.028223395347595215e-01
-1.562414616346359253e-01,2.379405200481414795e-01,4.763942584395408630e-02,-1.055532321333885193e-01,9.137508273124694824e-02,6.447619199752807617e-01,2.814885675907135010e-01,-1.704273819923400879e-01,4.984298050403594971e-01,2.616133093833923340e-01,2.491021603345870972e-01,7.584196925163269043e-01
1.785360723733901978e-01,-1.208032667636871338e-01,6.807161495089530945e-03,-3.497576713562011719e-01,6.061707064509391785e-02,4.457975327968597412e-01,3.344887197017669678e-01,-2.023543789982795715e-02,7.500479221343994141e-01,1.189455017447471619e-01,-4.196085929870605469e-01,-1.946492046117782593e-01
-2.712146341800689697e-01,-1.985888630151748657e-01,-2.858084440231323242e-01,-2.452792823314666748e-01,-2.463140934705734253e-01,6.874320507049560547e-01,2.983587980270385742e-01,5.704325437545776367e-02,8.038413524627685547e-01,1.095279976725578308e-01,5.496907979249954224e-03,-1.772295832633972168e-01
-2.375864237546920776e-01,-2.689321339130401611e-01,4.324908554553985596e-02,1.974519528448581696e-02,1.561740338802337646e-01,5.709275007247924805e-01,2.903427779674530029e-01,7.295607775449752808e-02,6.597554087638854980e-01,6.174065172672271729e-02,2.292322516441345215e-01,-5.830701813101768494e-02
1.808327287435531616e-01,3.998706936836242676e-01,9.430430829524993896e-02,-4.124602675437927246e-01,-4.233521223068237305e-01,4.276840984821319580e-01,6.945942342281341553e-02,1.893981695175170898e-01,7.719898819923400879e-01,1.958349943161010742e-01,2.379076331853866577e-01,2.141800224781036377e-01
1.740659326314926147e-01,1.349262595176696777e-01,3.797742128372192383e-01,3.116640821099281311e-02,-1.246929839253425598e-01,4.236845970153808594e-01,1.607821434736251831e-01,-1.639432907104492188e-01,5.800535678863525391e-01,1.125574782490730286e-01,-1.589174121618270874e-01,2.461617738008499146e-01
8.651634305715560913e-02,-2.880057692527770996e-01,7.469264864921569824e-01,2.584518790245056152e-01,-1.221953555941581726e-01,5.142353177070617676e-01,2.228287756443023682e-01,-1.683186292648315430e-01,-1.301349848508834839e-01,-6.409055739641189575e-02,-7.146315276622772217e-02,8.678731918334960938e-01
6.865774989128112793e-01,-5.590179562568664551e-01,3.021374344825744629e-01,2.323634475469589233e-01,1.976267695426940918e-01,3.372586667537689209e-01,-1.099012419581413269e-01,-2.500628493726253510e-02,-4.874551668763160706e-02,-3.895808756351470947e-01,-3.913480043411254883e-01,4.428758919239044189e-01
4.475041329860687256e-01,1.752986162900924683e-01,6.929858326911926270e-01,1.869456768035888672e-01,3.010982275009155273e-01,-3.634390234947204590e-01,1.716319173574447632e-01,-8.031427860260009766e-02,-2.632916569709777832e-01,-4.095257818698883057e-01,-1.976455152034759521e-01,7.566356062889099121e-01
1.347988992929458618e-01,4.232503473758697510e-01,5.617775917053222656e-01,-6.235760450363159180e-02,1.620789617300033569e-01,2.401007860898971558e-01,-5.847660824656486511e-02,-1.965812593698501587e-01,3.430880010128021240e-01,2.411935031414031982e-01,2.774228155612945557e-01,7.974992394447326660e-01
1.625418663024902344e-01,-3.854409754276275635e-01,5.587952733039855957e-01,1.700124144554138184e-01,-8.122050017118453979e-02,2.382923662662506104e-01,-2.832983806729316711e-02,1.838289201259613037e-02,1.167502999305725098e-01,-1.871455907821655273e-01,-5.759434774518013000e-02,5.697843432426452637e-01
2.548911049962043762e-02,-1.990792155265808105e-01,6.717962622642517090e-01,9.190525114536285400e-02,8.347261697053909302e-02,4.030231237411499023e-01,2.559365332126617432e-01,2.205931767821311951e-02,6.635928153991699219e-01,-1.523231416940689087e-01,-3.937526047229766846e-02,3.125930726528167725e-01
-2.556766271591186523e-01,-1.208771243691444397e-01,6.713028550148010254e-01,-2.517636120319366455e-01,6.600864231586456299e-02,5.858391523361206055e-01,4.260796904563903809e-01,-2.276677340269088745e-01,3.881216347217559814e-01,1.272430717945098877e-01,2.903261482715606689e-01,-3.864449262619018555e-01
1.262113731354475021e-02,3.108176290988922119e-01,1.907273977994918823e-01,-2.037744224071502686e-01,2.520083077251911163e-02,4.394560754299163818e-01,1.298537105321884155e-01,-5.506987869739532471e-02,5.849223136901855469e-01,-2.842097915709018707e-02,4.918430745601654053e-02,-1.695583313703536987e-01
6.867645424790680408e-04,1.910851597785949707e-01,1.839279681444168091e-01,-3.839215338230133057e-01,2.806361317634582520e-01,7.639196515083312988e-01,3.148178756237030029e-01,-4.306823313236236572e-01,7.514369487762451172e-01,2.270900607109069824e-01,3.359819054603576660e-01,2.771259844303131104e-01
2.480134367942810059e-02,3.777302205562591553e-01,3.971567153930664062e-01,-3.563435003161430359e-02,-3.886930942535400391e-01,7.884972691535949707e-01,3.368324041366577148e-01,-6.112923100590705872e-02,5.925003290176391602e-01,-1.358926445245742798e-01,1.672193706035614014e-01,2.147073894739151001e-01
9.321004152297973633e-02,-2.345031946897506714e-01,1.973008811473846436e-01,-3.885347843170166016e-01,-4.406819045543670654e-01,5.009536743164062500e-01,-1.121056526899337769e-01,1.182793006300926208e-01,6.453706622123718262e-01,6.407106667757034302e-02,2.512957751750946045e-01,4.325499236583709717e-01
3.631677329540252686e-01,9.645304083824157715e-02,3.598090112209320068e-01,9.188307821750640869e-02,2.474189698696136475e-01,6.256518363952636719e-01,-3.467988371849060059e-01,-7.044906169176101685e-02,8.244336843490600586e-01,5.568120256066322327e-02,-1.330934613943099976e-01,4.991884529590606689e-01
2.062656134366989136e-01,3.604322969913482666e-01,4.355868995189666748e-01,8.404759317636489868e-02,2.531557381153106689e-01,2.689625322818756104e-01,2.793075740337371826e-01,-1.561578065156936646e-01,-1.494491845369338989e-01,-4.098547250032424927e-02,-1.296081542968750000e-01,7.008525133132934570e-01
3.581198453903198242e-01,-3.752519190311431885e-01,2.591372132301330566e-01,1.823986619710922241e-01,3.863643854856491089e-02,-3.961969614028930664e-01,1.140840873122215271e-01,1.717793047428131104e-01,-6.137367486953735352e-01,9.403784759342670441e-03,3.240317106246948242e-01,4.728665351867675781e-01
4.765118658542633057e-01,-2.664909660816192627e-01,8.185469508171081543e-01,2.771154977381229401e-02,-3.285294771194458008e-01,-4.486300051212310791e-01,-1.343808770179748535e-01,8.077470120042562485e-04,4.272439181804656982e-01,2.172612994909286499e-01,1.316995322704315186e-01,9.071169495582580566e-01
5.946217179298400879e-01,-2.166759669780731201e-01,6.897129416465759277e-01,1.809019744396209717e-01,-2.772020548582077026e-02,5.699586272239685059e-01,1.292008068412542343e-02,1.020145192742347717e-01,-2.330556213855743408e-01,1.696897298097610474e-01,2.793473005294799805e-01,8.408389091491699219e-01
-3.424054011702537537e-02,-2.388338595628738403e-01,4.146025776863098145e-01,-2.099701017141342163e-01,-2.703989446163177490e-01,4.602380990982055664e-01,2.086530178785324097e-01,1.320979595184326172e-01,-1.878538280725479126e-01,1.179720740765333176e-02,-5.283879116177558899e-02,7.511851191520690918e-01
-9.020574390888214111e-02,-3.451777398586273193e-01,4.591096341609954834e-01,-2.200664281845092773e-01,3.499215841293334961e-01,6.416285037994384766e-01,1.601007580757141113e-01,-4.307299256324768066e-01,3.400926887989044189e-01,-7.002143561840057373e-02,-3.086558878421783447e-01,6.767093539237976074e-01
8.719360083341598511e-02,-2.514821588993072510e-01,6.847297549247741699e-01,-3.290370404720306396e-01,2.694354159757494926e-03,1.986594200134277344e-01,2.597627639770507812e-01,-4.150843024253845215e-01,8.674940466880798340e-01,6.635566800832748413e-02,3.746647238731384277e-01,4.202901422977447510e-01
-7.102520763874053955e-02,9.684649109840393066e-02,-1.175381913781166077e-01,-3.339082002639770508e-01,-5.466848984360694885e-02,3.856359422206878662e-01,3.862500786781311035e-01,-2.761667370796203613e-01,6.190424561500549316e-01,1.293038576841354370e-01,-3.352521061897277832e-01,3.011932373046875000e-01
4.948312044143676758e-01,1.969558745622634888e-02,4.891118705272674561e-01,-4.665408730506896973e-01,-1.087845675647258759e-02,4.535083472728729248e-01,3.536230921745300293e-01,2.511924877762794495e-02,3.071855902671813965e-01,1.347885187715291977e-02,-2.161514014005661011e-01,4.843948781490325928e-02
1.950290501117706299e-01,-2.861683666706085205e-01,-2.476774752140045166e-01,-4.265124797821044922e-01,-1.850197762250900269e-01,5.205589532852172852e-01,1.744873970746994019e-01,-7.093995343893766403e-03,8.135681748390197754e-01,1.232814267277717590e-01,-4.019890725612640381e-02,3.308865427970886230e-01
1.330225020647048950e-01,-2.288040071725845337e-01,3.596595823764801025e-01,-5.332579016685485840e-01,1.824569106101989746e-01,2.281027138233184814e-01,1.075264364480972290e-01,2.139585316181182861e-01,7.894526720046997070e-01,6.855738162994384766e-02,1.334174722433090210e-01,-2.455198168754577637e-01
2.134778797626495361e-01,1.463523209095001221e-01,5.972199440002441406e-01,-4.396658837795257568e-01,2.902315855026245117e-01,1.198721379041671753e-01,3.203190267086029053e-01,-2.687029168009757996e-02,5.784714818000793457e-01,-5.195967853069305420e-02,-6.799077242612838745e-02,-2.170564979314804077e-01
1.872838735580444336e-01,9.620064496994018555e-02,2.772528529167175293e-01,-4.364487826824188232e-01,-6.112500652670860291e-02,1.968725919723510742e-01,4.337318241596221924e-02,5.658043175935745239e-02,-4.365731775760650635e-01,7.772839069366455078e-02,-2.229365520179271698e-02,5.760719776153564453e-01
4.876640737056732178e-01,1.929092705249786377e-01,4.124796763062477112e-02,1.568660289049148560e-01,-3.197255134582519531e-01,3.579809796065092087e-03,-1.159957721829414368e-01,1.795680820941925049e-01,4.971980750560760498e-01,-2.240713983774185181e-01,3.879415690898895264e-01,7.964786887168884277e-01
-1.088948324322700500e-01,-2.008493244647979736e-02,7.172620296478271484e-01,1.311278939247131348e-01,1.028906777501106262e-01,1.880607604980468750e-01,-6.466716527938842773e-02,-1.806947290897369385e-01,-4.450036287307739258e-01,-1.785032153129577637e-01,3.047114005312323570e-03,5.655511617660522461e-01
3.189381957054138184e-01,2.155991643667221069e-01,6.402386426925659180e-01,1.399210989475250244e-01,-2.181518971920013428e-01,2.304886132478713989e-01,-4.827189743518829346e-01,-6.591173261404037476e-02,-1.980440504848957062e-02,-2.127243131399154663e-01,-1.209287419915199280e-01,8.270279169082641602e-01
4.689605161547660828e-02,-1.242918446660041809e-01,3.281355798244476318e-01,1.562194973230361938e-01,-8.722182363271713257e-02,2.735342681407928467e-01,1.019955128431320190e-01,-8.251012861728668213e-02,8.047652244567871094e-02,-3.922384679317474365e-01,5.197015404701232910e-01,5.284034013748168945e-01
-9.186168015003204346e-02,-4.114090651273727417e-02,2.965578138828277588e-01,1.874771416187286377e-01,2.218723893165588379e-01,9.718761593103408813e-02,3.502246141433715820e-01,-3.543062806129455566e-01,2.521518468856811523e-01,2.229245007038116455e-01,-7.215742766857147217e-02,8.307867646217346191e-01
1.841393881477415562e-03,-3.693759143352508545e-01,4.182010293006896973e-01,7.602056488394737244e-03,2.615498304367065430e-01,3.375387191772460938e-01,-3.540168330073356628e-02,-7.088276147842407227e-01,7.103193551301956177e-02,3.469255287200212479e-03,5.432286486029624939e-02,6.810613870620727539e-01
-2.148669213056564331e-01,2.599709033966064453e-01,6.923310756683349609e-01,-2.700391411781311035e-01,3.774234354496002197e-01,2.666233479976654053e-01,2.304482311010360718e-01,-3.719578683376312256e-01,6.216205954551696777e-01,-2.598473727703094482e-01,2.581235170364379883e-01,4.106064140796661377e-01
3.363784775137901306e-02,4.521871507167816162e-01,2.085332386195659637e-02,-3.069033920764923096e-01,1.930145323276519775e-01,4.040873944759368896e-01,2.414857745170593262e-01,-2.535686492919921875e-01,7.337376475334167480e-01,-5.149205401539802551e-02,4.114351868629455566e-01,-2.705130279064178467e-01
9.014517813920974731e-02,2.463734149932861328e-01,1.284020245075225830e-01,-4.138063490390777588e-01,-8.281906694173812866e-02,5.292618870735168457e-01,-1.663713133893907070e-03,7.559539377689361572e-02,6.910062432289123535e-01,2.716192901134490967e-01,-9.013468027114868164e-02,5.915941670536994934e-02
-2.578858733177185059e-01,2.646796107292175293e-01,-6.189711019396781921e-02,-3.043619990348815918e-01,-4.966735243797302246e-01,3.641882836818695068e-01,6.433925777673721313e-02,-2.966778539121150970e-02,5.332995057106018066e-01,-1.938944607973098755e-01,2.304461300373077393e-01,-4.616353213787078857e-01
2.500760555267333984e-01,4.225379228591918945e-02,6.752173900604248047e-01,-2.230949699878692627e-01,-3.883428871631622314e-02,2.524120211601257324e-01,1.037122383713722229e-01,-4.287697002291679382e-02,7.252346277236938477e-01,-4.829613119363784790e-02,-7.325629144906997681e-02,1.639345437288284302e-01
1.569916903972625732e-01,-1.094834357500076294e-01,1.778385490179061890e-01,-2.446012049913406372e-01,1.064751949161291122e-02,5.187095999717712402e-01,-3.598691225051879883e-01,-8.370595425367355347e-02,3.519621491432189941e-01,-4.787681624293327332e-02,1.214130893349647522e-01,1.982844471931457520e-01
3.817002773284912109e-01,-1.273888945579528809e-01,2.231931090354919434e-01,-1.547863632440567017e-01,-3.467281907796859741e-02,7.253198623657226562e-01,-2.689027786254882812e-01,1.618043780326843262e-01,-2.711502611637115479e-01,8.270254358649253845e-03,3.346146643161773682e-01,5.280839800834655762e-01
-1.122616305947303772e-01,1.180907115340232849e-01,6.121381521224975586e-01,7.689277827739715576e-02,-1.750866472721099854e-01,5.753792524337768555e-01,-1.190178990364074707e-01,-2.030131071805953979e-01,1.787571758031845093e-01,-2.703678905963897705e-01,-3.702088817954063416e-02,7.731710076332092285e-01
2.825592271983623505e-02,3.839735090732574463e-01,2.460647970438003540e-01,5.079521238803863525e-02,1.704901009798049927e-01,-3.040275536477565765e-02,-1.459257900714874268e-01,-1.823464334011077881e-01,4.946334362030029297e-01,-2.134846597909927368e-01,-1.789292097091674805e-01,3.544016778469085693e-01
3.509029150009155273e-01,2.614705264568328857e-01,6.815496087074279785e-01,7.416648417711257935e-02,1.818166673183441162e-01,-6.159479618072509766e-01,-3.247643411159515381e-01,-3.975040614604949951e-01,-7.534206658601760864e-02,-3.844636976718902588e-01,1.676934361457824707e-01,8.774371147155761719e-01
1.361251175403594971e-01,-1.286449283361434937e-01,7.126299738883972168e-01,-2.513800002634525299e-02,1.335064470767974854e-01,3.226859867572784424e-01,-3.688907995820045471e-02,-2.911247313022613525e-01,-2.838719487190246582e-01,-2.419053763151168823e-01,3.638427853584289551e-01,2.000882625579833984e-01
4.744512960314750671e-02,-5.109307765960693359e-01,7.731275558471679688e-01,5.026898905634880066e-02,1.152912452816963196e-01,-1.817517280578613281e-01,-1.331714820116758347e-02,-2.693991959095001221e-01,1.309273988008499146e-01,1.074509769678115845e-01,2.343600094318389893e-01,7.190042734146118164e-01
9.698266535997390747e-02,-6.511573195457458496e-01,7.344835996627807617e-01,6.875319033861160278e-02,1.096133962273597717e-01,4.114975929260253906e-01,-7.086079567670822144e-02,-3.711457550525665283e-01,5.153513550758361816e-01,-1.407375335693359375e-01,-1.270827203989028931e-01,6.443865895271301270e-01
-1.069291383028030396e-01,2.085113823413848877e-01,5.703417658805847168e-01,-1.861192733049392700e-01,-1.396362632513046265e-01,1.651017218828201294e-01,1.253702938556671143e-01,8.263786323368549347e-03,4.389263987541198730e-01,-2.059412598609924316e-01,1.626463606953620911e-02,5.707714557647705078e-01
-3.092145919799804688e-01,9.145424515008926392e-02,-1.245294436812400818e-01,-3.501789569854736328e-01,4.109572768211364746e-01,2.693724036216735840e-01,1.049201339483261108e-01,-1.613165289163589478e-01,8.094360232353210449e-01,-1.050519496202468872e-01,-2.182521075010299683e-01,1.984632611274719238e-01
1.143653243780136108e-01,7.012834548950195312e-01,-1.888682544231414795e-01,-2.874221205711364746e-01,-2.457135170698165894e-01,3.842804729938507080e-01,-5.269074067473411560e-02,-1.324545443058013916e-01,6.746103167533874512e-01,8.493805676698684692e-02,5.534884929656982422e-01,-1.007290370762348175e-02
6.691761314868927002e-02,3.001257032155990601e-02,6.710500270128250122e-02,-3.066296875476837158e-01,4.939986020326614380e-02,5.602872967720031738e-01,1.407831907272338867e-01,-1.836387813091278076e-01,7.451561093330383301e-01,7.968983054161071777e-02,2.069003880023956299e-01,3.294382244348526001e-02
4.463466256856918335e-02,-5.362603440880775452e-02,1.793808937072753906e-01,-3.096193075180053711e-01,-9.686807170510292053e-03,2.877182960510253906e-01,-2.218015789985656738e-01,2.457613591104745865e-03,5.156958699226379395e-01,8.594826608896255493e-02,-1.588416397571563721e-01,-1.507447510957717896e-01
4.425386190414428711e-01,-5.290364027023315430e-01,6.894495487213134766e-01,-1.171981394290924072e-01,6.906291097402572632e-02,5.828593969345092773e-01,-7.341022789478302002e-02,-6.873557716608047485e-02,6.993373036384582520e-01,-3.190104663372039795e-01,-1.380886435508728027e-01,2.537062466144561768e-01
1.213465183973312378e-01,2.136613428592681885e-01,1.702370345592498779e-01,-2.124310135841369629e-01,-1.434030979871749878e-01,4.028845727443695068e-01,2.632274627685546875e-01,-3.731352984905242920e-01,4.627729952335357666e-01,-2.865597903728485107e-01,-2.422431409358978271e-01,5.974721908569335938e-01
2.898984253406524658e-01,-2.395707555115222931e-02,6.782163381576538086e-01,-2.271581739187240601e-01,1.720573455095291138e-01,3.474302291870117188e-01,-1.893636211752891541e-02,-5.124715566635131836e-01,5.811873674392700195e-01,-3.022195100784301758e-01,-4.746002331376075745e-02,4.870513975620269775e-01
5.262289047241210938e-01,3.373483121395111084e-01,5.532410740852355957e-01,1.252955645322799683e-01,1.667938977479934692e-01,-1.469758898019790649e-01,2.859458699822425842e-02,3.433065712451934814e-01,1.753736734390258789e-01,-1.268403083086013794e-01,3.003214895725250244e-01,7.109755873680114746e-01
-2.702855691313743591e-02,-2.148401141166687012e-01,6.518641114234924316e-01,2.720733582973480225e-01,3.663910329341888428e-01,2.981123924255371094e-01,2.793559059500694275e-02,-3.790777623653411865e-01,-2.248437702655792236e-01,-2.791173458099365234e-01,1.363626122474670410e-01,5.724157691001892090e-01
8.097792044281959534e-03,-5.444298982620239258e-01,5.491183400154113770e-01,-7.440697401762008667e-02,-3.183293044567108154e-01,1.072858739644289017e-02,2.735809683799743652e-01,-6.255757808685302734e-01,-3.156807646155357361e-02,-2.177227437496185303e-01,1.336220651865005493e-01,7.776780724525451660e-01
1.394259333610534668e-01,-2.356255054473876953e-02,4.355609714984893799e-01,-6.522989273071289062e-02,-1.515398081392049789e-02,6.586911529302597046e-02,1.699994057416915894e-01,-2.519779503345489502e-01,6.276928186416625977e-01,1.222885400056838989e-01,3.564887642860412598e-01,6.854944229125976562e-01
1.669628471136093140e-01,2.703879475593566895e-01,5.273008942604064941e-01,1.196238119155168533e-02,2.203533053398132324e-01,4.449766874313354492e-01,3.696200847625732422e-01,-1.086756139993667603e-01,5.261708498001098633e-01,1.272370815277099609e-01,1.129238158464431763e-01,2.850433588027954102e-01
-3.807084634900093079e-02,-3.707512319087982178e-01,6.488444805145263672e-01,-9.919108450412750244e-02,-7.765311282128095627e-03,5.202676057815551758e-01,1.265489310026168823e-01,-3.676620721817016602e-01,4.605147242546081543e-01,-1.374678313732147217e-01,-3.031877577304840088e-01,3.017690479755401611e-01
1.186301037669181824e-01,1.177599653601646423e-01,-2.554224431514739990e-02,-1.684229075908660889e-01,-2.894950211048126221e-01,1.680060476064682007e-01,-9.390195459127426147e-02,-3.492748439311981201e-01,6.603211164474487305e-01,-3.837642446160316467e-02,2.474362403154373169e-01,2.932280302047729492e-01
-1.604811102151870728e-01,1.682862043380737305e-01,6.769590377807617188e-01,-2.666813135147094727e-01,-2.816362679004669189e-01,3.426990211009979248e-01,4.530318826436996460e-02,1.692998409271240234e-01,1.203771829605102539e-01,2.553544938564300537e-01,-2.194463461637496948e-01,-1.034700870513916016e-01
3.432992100715637207e-01,-2.802267670631408691e-01,3.792913258075714111e-01,-2.398097217082977295e-01,3.615659177303314209e-01,6.773175597190856934e-01,1.263551712036132812e-01,-4.373349845409393311e-01,9.014863967895507812e-01,-4.996811971068382263e-03,-1.244845613837242126e-02,2.634207531809806824e-02
-2.981979958713054657e-02,2.770620882511138916e-01,6.810974478721618652e-01,-1.929649263620376587e-01,-9.871993213891983032e-02,5.295825004577636719e-01,-5.410894006490707397e-02,3.167591392993927002e-01,5.892958045005798340e-01,-6.223567761480808258e-03,-2.985812909901142120e-02,2.619614265859127045e-02
3.748569190502166748e-01,1.805597990751266479e-01,-1.316695660352706909e-01,-2.598037719726562500e-01,2.312778681516647339e-01,4.259184300899505615e-01,-3.938038647174835205e-02,1.108079254627227783e-01,5.877004861831665039e-01,-1.762574613094329834e-01,-2.107132673263549805e-01,5.956557989120483398e-01
1.349270790815353394e-01,1.971087902784347534e-01,2.596421539783477783e-01,1.799781769514083862e-01,2.757335901260375977e-01,2.410979419946670532e-01,-1.673295050859451294e-01,-2.795641720294952393e-01,7.622800469398498535e-01,-7.683958858251571655e-02,8.238110691308975220e-02,5.511823892593383789e-01
